Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Uganda,2020-08-14,240,2021-06-10,S.Q613,2021-04-14,300,False,0.007058947479323605,7627.098214285715,53.839285714285715,170.11831290840684
Rwanda,2020-08-28,141,2021-08-22,S.Q613,2021-04-28,359,False,0.012297796996013152,7194.986478180701,88.48248309772588,169.56620164250236
Mexico,2020-09-03,105,2021-11-04,S.Q613,2021-05-04,427,False,0.07573484323964667,3737.0776960830053,283.0269934872264,7506.4553027790325
Italy,2020-09-15,636,2021-11-19,S.Q613,2021-05-16,430,False,0.02713499866753418,11734.78979722358,318.4235055114556,11218.996514175911
Chile,2020-09-21,44,2021-11-10,S.Q613,2021-05-22,415,False,0.022091675644415838,1415.4130972920261,31.26884704823344,3762.1019209933256
France,2020-09-25,1744,2021-11-20,S.Q613,2021-05-26,421,False,0.01592536695549374,339747.89457434166,5410.609893452792,199480.0839346625
Peru,2020-10-05,57,2021-11-07,S.Q613,2021-06-05,398,False,0.09079296052184549,4146.385145154381,376.46258279236827,4239.889752522011
Slovenia,2020-10-06,225,2021-10-17,S.Q613,2021-06-06,376,False,0.015051795311161307,639.4631986718317,9.625069175428887,738.1934032788763
Greece,2020-11-16,27,2021-10-25,S.Q613,2021-07-17,343,False,0.021771635232786565,400.64202134234273,8.722631947591776,1863.3120307345816
Russia,2020-11-18,22,2021-10-31,S.Q613,2021-07-19,347,False,0.027953502895207247,9652.560775072008,269.8228855721393,15598.472817524662
Turkey,2020-11-20,161,2021-11-17,S.Q613,2021-07-21,362,False,0.008749218546051131,7654.920257436622,66.97457028490699,19843.04455112943
Cambodia,2020-11-28,14,2020-12-05,S.Q613,2021-07-29,7,True,0.0,0.6650192202086765,0.0,4.23809523809524
Timor-Leste,2020-11-29,2,2021-05-04,S.Q613,2021-07-30,156,True,0.0015077271013946476,12.941463414634146,0.01951219512195122,10.364778372478124
Netherlands,2020-12-07,610,2021-11-17,S.Q613,2021-08-07,345,False,0.007966004878883494,24973.985277942294,198.9428885692529,23072.735275904564
Togo,2020-12-11,2,2021-07-29,S.Q613,2021-08-11,230,True,0.009663703131039815,24.009280742459396,0.23201856148491878,60.310712825405474
Iran,2020-12-12,1,2020-12-12,S.Q613,2021-08-12,0,True,0.047191270491579895,1239.6599099099099,58.501126126126124,
Singapore,2020-12-13,6,2021-08-18,S.Q613,2021-08-13,248,False,0.0006934603672324901,15.615961078196728,0.010829050103974575,26.368695685969687
Central African Republic,2020-12-15,1,2020-12-15,S.Q613,2021-08-15,0,True,0.012763371150729336,18.911877394636015,0.2413793103448276,
Zimbabwe,2020-12-27,2,2020-12-28,S.Q613,2021-08-27,1,True,0.0269242470337694,12.636232580490148,0.3402210475732821,70.99999999999999
Philippines,2020-12-27,46,2021-08-30,S.Q613,2021-08-27,246,False,0.01686568478323572,1983.7921613128492,33.45801326815643,6135.7000465061465
Malawi,2020-12-28,1,2020-12-28,S.Q613,2021-08-28,0,True,0.029480947153834088,2.7510785159620363,0.0811044003451251,
South Korea,2020-12-28,90,2021-10-30,S.Q613,2021-08-28,306,False,0.007811900191938579,772.9606254709872,6.038291258477769,922.1177416184127
Estonia,2020-12-29,61,2021-11-03,S.Q613,2021-08-29,309,False,0.007844377192586235,420.68084590890214,3.2999792330056765,442.99226019941113
Guatemala,2021-01-02,5,2021-07-27,S.Q613,2021-09-02,206,True,0.028646793704236492,1219.8592032967033,34.94505494505494,952.5573107770236
Israel,2021-01-03,141,2021-11-24,S.Q613,2021-09-03,325,False,0.006099306856277066,2072.035501791526,12.637980342526545,2295.8145457221904
Argentina,2021-01-04,7,2021-10-12,S.Q613,2021-09-04,281,False,0.02193650342231628,1769.005085640263,38.805786115242526,15789.118061655385
South Sudan,2021-01-08,9,2021-01-27,S.Q613,2021-09-08,19,True,0.01689545934530095,86.30886075949367,1.4582278481012658,11.183458646616547
Slovakia,2021-01-09,33,2021-11-03,S.Q613,2021-09-09,298,False,0.014353019475970293,632.7090477889479,9.081285285537389,1283.728892280757
Sweden,2021-01-12,955,2021-11-19,S.Q613,2021-09-12,311,False,0.01271099109557639,1956.15683311421,24.864692087265635,2155.1033881777275
Iceland,2021-01-13,5,2021-08-12,S.Q613,2021-09-13,211,True,0.003244646333549643,2.022221250164035,0.006561392764970911,8.133895386987039
Mauritius,2021-01-13,4,2021-10-24,S.Q613,2021-09-13,284,False,0.008900523560209424,47.0958904109589,0.4191780821917808,55.46710539275404
Congo (Kinshasa),2021-01-16,10,2021-04-30,S.Q613,2021-09-16,104,True,0.025659062740763072,867.8197674418604,22.267441860465116,84.27272444536594
Botswana,2021-01-21,4,2021-09-03,S.Q613,2021-09-21,225,True,0.0142859832911742,150.9398389388915,2.156324017053529,536.5469993372578
Zambia,2021-01-24,6,2021-06-30,S.Q613,2021-09-24,157,True,0.014191857913622635,468.3566750629723,6.646851385390428,401.78570461498185
Lithuania,2021-01-24,39,2021-11-02,S.Q613,2021-09-24,282,False,0.014380924924110094,175.31354547830634,2.521170935703084,646.2284721788367
Finland,2021-01-28,137,2021-10-17,S.Q613,2021-09-28,262,False,0.00780750285198056,273.2737879146608,2.1335858785152446,361.73283894000525
Latvia,2021-02-02,10,2021-04-27,S.Q613,2021-10-03,84,True,0.018168980126063446,52.689079442856496,0.9573068372578377,554.4511041625955
Benin,2021-02-03,2,2021-07-18,S.Q613,2021-10-04,165,True,0.012979136341581756,14.604074402125775,0.18954827280779452,22.275235290645433
Vietnam,2021-02-07,5,2021-02-10,S.Q613,2021-10-08,3,True,0.01673840267814443,2.165941578620261,0.03625440232028175,28.39999999999999
New Zealand,2021-02-08,1,2021-02-08,S.Q613,2021-10-09,0,True,0.010766580534022394,0.468097973994557,0.005039814534825118,0.0
Cameroon,2021-02-08,1,2021-02-08,S.Q613,2021-10-09,0,True,0.01509842645091419,27.831560283687942,0.42021276595744683,
Congo (Brazzaville),2021-02-09,7,2021-11-05,S.Q613,2021-10-10,269,False,0.016551493535443603,140.65845464725643,2.328107502799552,28.355936600258197
Croatia,2021-02-15,129,2021-11-11,S.Q613,2021-10-16,269,False,0.018628422285119683,1554.9158755457001,28.965629547501905,751.2523265827456
Nigeria,2021-02-17,3,2021-08-26,S.Q613,2021-10-18,190,True,0.012112906201407373,56.82358226837061,0.6882987220447284,121.68322368421055
Czech Republic,2021-02-22,217,2021-11-22,S.Q613,2021-10-23,273,False,0.016007381313522976,7735.889575862496,123.83133424013849,1397.8496315363466
Panama,2021-03-05,1,2021-03-05,S.Q613,2021-11-03,0,True,0.017184349935853237,661.0442307692308,11.359615384615385,
Malaysia,2021-03-06,28,2021-11-15,S.Q613,2021-11-04,254,False,0.011651796702426696,4981.21991354065,58.04016176265514,10369.849197400417
Colombia,2021-03-08,14,2021-10-25,S.Q613,2021-11-06,231,True,0.02545754845284588,2588.173146708139,65.88854328667703,14451.886359792343
Dominican Republic,2021-03-15,5,2021-10-16,S.Q613,2021-11-13,215,True,0.011046794698404113,996.4959568733153,11.008086253369273,623.751619452482
Bolivia,2021-03-26,1,2021-03-26,S.Q613,2021-11-24,0,True,0.04518981359155375,1609.0479041916167,72.7125748502994,
Egypt,2021-04-04,1,2021-04-04,S.Q613,2021-12-03,0,True,0.059341838850535455,234.5137299771167,13.916475972540045,
Lebanon,2021-04-19,1,2021-04-19,S.Q613,2021-12-18,0,True,0.013607796667175077,107.79890387858347,1.4669055649241147,
Luxembourg,2021-05-02,151,2021-11-12,S.Q613,2021-12-31,194,True,0.010148608869053272,194.30957690545287,1.971971895524668,75.61051157973102
Nepal,2021-05-28,6,2021-09-21,S.Q613,2022-01-26,116,True,0.014052025421541691,7065.062874251497,99.27844311377245,1979.9038049423787
Bahrain,2021-05-30,24,2021-11-11,S.Q613,2022-01-28,165,True,0.00502588710695795,940.4722182949243,4.726707196380603,138.22976697207994
Pakistan,2021-06-01,11,2021-10-29,S.Q613,2022-01-30,150,True,0.022351642046771904,2740.5120422948894,61.254944194243194,2814.70770651795
Bulgaria,2021-06-02,11,2021-09-30,S.Q613,2022-01-31,120,True,0.04158418996260171,171.8823163331985,7.147586893611725,618.8945468093754
Ecuador,2021-06-02,4,2021-11-17,S.Q613,2022-01-31,168,True,0.06332646623933831,215.647313602145,13.656182324430237,522.0977823081896
Morocco,2021-06-20,56,2021-10-23,S.Q613,2022-02-18,125,True,0.015471212063435569,46579.96123348018,720.6484581497797,4374.7631856018015
El Salvador,2021-07-02,1,2021-07-02,S.Q613,2022-03-02,0,True,0.030381128913490592,343.95633187772927,10.449781659388647,
Mozambique,2021-07-16,1,2021-07-16,S.Q613,2022-03-16,0,True,0.011183122327753908,31.362805872756933,0.35073409461663946,
Costa Rica,2021-07-19,5,2021-10-21,S.Q613,2022-03-19,94,True,0.012432294033220099,682.0019675356616,8.478848991637973,1941.903835386339
Ukraine,2021-07-21,6,2021-10-31,S.Q613,2022-03-21,102,True,0.02356783998472258,13004.002834868887,306.47625797306875,5928.246683213991
Sri Lanka,2021-07-25,6,2021-10-12,S.Q613,2022-03-25,79,True,0.02534794925483434,477.0845261413289,12.093114358897092,3411.2738865447723
Gambia,2021-07-30,2,2021-08-03,S.Q613,2022-03-30,4,True,0.027362584378013498,9.882072662298988,0.27039904705181655,117.39999999999999
Kuwait,2021-08-16,2,2021-09-18,S.Q613,2022-04-16,33,True,0.005930084354112142,883.187969924812,5.237379162191193,123.71673032849503
Seychelles,2021-08-21,1,2021-08-21,S.Q613,2022-04-21,0,True,0.005017921146953405,12.267587939698492,0.06155778894472362,
Jordan,2021-09-11,1,2021-09-11,S.Q613,2022-05-12,0,True,0.013065562299320606,410.60213958227206,5.3647478349465105,
Kosovo,2021-09-11,2,2021-09-14,S.Q613,2022-05-12,3,True,0.017973835475643643,128.40570264765785,2.3079429735234216,337.9
Bosnia and Herzegovina,2021-10-06,7,2021-10-17,S.Q613,2022-06-06,11,True,0.04554884098493731,1229.2282217422605,55.98992080633549,527.4685314685314
Georgia,2021-10-14,4,2021-11-04,S.Q613,2022-06-14,21,True,0.013869415081329394,1854.7010050251256,25.723618090452263,4118.46470920384
Trinidad and Tobago,2021-10-18,2,2021-10-18,S.Q613,2022-06-18,0,True,0.02957598540549505,37.895949720670394,1.1208100558659218,
USA,2020-08-13,6331,2021-08-24,S.Q677H.Robin1,2021-04-13,376,False,0.016417824076949288,50061.29758954333,821.8975768889278,96952.03853365187
Japan,2020-11-20,7,2021-05-12,S.Q677H.Robin1,2021-07-21,173,True,0.016976744891060835,9.090086312950879,0.15432007637269085,2817.434416697514
Canada,2020-11-21,40,2021-06-04,S.Q677H.Robin1,2021-07-22,195,True,0.018840429077798128,1693.6809518028408,31.90967585285905,85010.12378774237
Australia,2020-12-15,2,2020-12-21,S.Q677H.Robin1,2021-08-15,6,True,0.03217690208724618,4.718255253780319,0.1518188373235242,229.71428571428575
Qatar,2020-12-29,1,2020-12-29,S.Q677H.Robin1,2021-08-29,0,True,0.001708174136151937,19.306501547987615,0.03297886660384978,
Poland,2021-01-05,1,2021-01-05,S.Q677H.Robin1,2021-09-05,0,True,0.02217290234137491,10.345322790075654,0.2293858319143477,
Mexico,2021-01-29,4,2021-03-01,S.Q677H.Robin1,2021-09-29,31,True,0.08909859420537496,77.9771586392222,6.947655214884207,8145.039406158361
Netherlands,2021-02-17,1,2021-02-17,S.Q677H.Robin1,2021-10-18,0,True,0.014320825079323635,17.887503172857265,0.2561638040443354,0.0
USA,2020-08-02,4723,2021-09-14,S.Q677P.Pelican,2021-04-02,408,False,0.015928134257466052,40547.49869175822,645.8460029667541,94952.92149431903
Denmark,2020-11-23,1,2020-11-23,S.Q677P.Pelican,2021-07-24,0,True,0.010932217480463337,0.2813039586221412,0.0030752760537725073,0.0
Mexico,2020-12-02,29,2021-05-05,S.Q677P.Pelican,2021-08-02,154,True,0.09253327164646633,637.5013062869726,58.99008154962957,8339.643472656375
Canada,2020-12-04,8,2021-03-05,S.Q677P.Pelican,2021-08-04,91,True,0.02555244955699081,215.15090445550564,5.497632633240257,86536.14771203551
Switzerland,2020-12-07,1,2020-12-07,S.Q677P.Pelican,2021-08-07,0,True,0.016039807398124786,1.237391428860802,0.01984752019501769,
Australia,2020-12-11,2,2020-12-11,S.Q677P.Pelican,2021-08-11,0,True,0.03239964317573595,4.685818189418244,0.1518188373235242,0.0
Panama,2020-12-20,1,2020-12-20,S.Q677P.Pelican,2021-08-20,0,True,0.016793900319771685,408.34423076923076,6.857692307692307,
India,2020-12-23,1,2020-12-23,S.Q677P.Pelican,2021-08-23,0,True,0.014496169315447258,54.98079105863696,0.7970108562832301,
Guatemala,2021-01-11,3,2021-01-27,S.Q677P.Pelican,2021-09-11,16,True,0.035227512348479526,322.4526098901099,11.359203296703297,769.5980392156864
Honduras,2021-02-18,3,2021-04-22,S.Q677P.Pelican,2021-10-19,63,True,0.024640185912082332,3103.4545454545455,76.46969696969697,628.2476648351651
Colombia,2021-03-05,1,2021-03-05,S.Q677P.Pelican,2021-11-03,0,True,0.02656876905086487,84.03991705546916,2.2328371473005997,
Chile,2021-03-06,1,2021-03-06,S.Q677P.Pelican,2021-11-04,0,True,0.02470125799104744,15.949347385792514,0.3939689445652989,
Costa Rica,2021-03-09,5,2021-03-29,S.Q677P.Pelican,2021-11-07,20,True,0.0136212809859744,264.60649286768324,3.6042793900639447,408.89350649350644
UK,2021-04-18,1,2021-04-18,S.Q677P.Pelican,2021-12-17,0,True,0.028961229000111062,13.832172103466366,0.40059670385743734,0.0
India,2020-11-26,6334,2021-11-13,21I.Delta,2021-07-27,352,False,0.013460111732894792,1184610.5941792075,15944.990957623022,94291.1050191076
Oman,2021-01-06,12,2021-07-06,21I.Delta,2021-09-06,181,True,0.01198664560597358,2840.0339847068817,34.04248088360238,788.1899294438012
Israel,2021-01-07,707,2021-11-22,21I.Delta,2021-09-07,319,False,0.006097069946672076,10389.568083451124,63.34592332051324,2265.9079084024256
Belize,2021-01-07,75,2021-08-10,21I.Delta,2021-09-07,215,True,0.023391411716284814,1570.905172413793,36.74568965517241,10.851748651448581
Slovakia,2021-01-09,1414,2021-11-11,21I.Delta,2021-09-09,306,False,0.013703699538848277,29029.719436690662,397.8145528574727,1303.6754669294426
USA,2021-01-10,97248,2021-11-22,21I.Delta,2021-09-10,316,False,0.016074428384662217,963488.9281813103,15487.533775465432,68423.99561433578
Italy,2021-01-11,3889,2021-11-19,21I.Delta,2021-09-11,312,False,0.02713499866753418,71755.65648019261,1947.089642978067,7612.24577119529
Canada,2021-01-26,21911,2021-11-17,21I.Delta,2021-09-26,295,False,0.016754285610517904,1171878.0604589048,19633.97972562826,52945.52643984508
Mexico,2021-01-27,4935,2021-11-16,21I.Delta,2021-09-27,293,False,0.07570606898516784,177118.67598484707,13408.958702670423,7191.564648674299
Rwanda,2021-01-29,131,2021-10-29,21I.Delta,2021-09-29,273,False,0.013329586060143735,8021.676705593116,106.92562999385372,373.34700481999744
Singapore,2021-02-06,267,2021-11-23,21I.Delta,2021-10-07,290,False,0.0026308474695710387,2675.8769961156668,7.039824224114255,424.29044407326074
Gambia,2021-02-08,149,2021-08-22,21I.Delta,2021-10-09,195,True,0.031359254158279476,837.6480047647409,26.26801667659321,19.109927563372096
Czech Republic,2021-02-11,1594,2021-11-08,21I.Delta,2021-10-12,270,False,0.017069985124986396,51223.97237188433,874.3924464307796,1574.5977895955432
Sri Lanka,2021-02-16,587,2021-11-18,21I.Delta,2021-10-17,275,False,0.02537969444088742,49038.33554316709,1244.57797197529,2116.2610721878973
Indonesia,2021-03-09,1205,2021-11-09,21I.Delta,2021-11-07,245,False,0.033792258268898145,259141.35825277117,8756.971706230703,15362.342534707172
Turkey,2021-03-09,549,2021-11-17,21I.Delta,2021-11-07,253,False,0.008749218546051133,26102.802616973324,228.37912476033503,19347.603941584723
Liberia,2021-03-09,54,2021-07-10,21I.Delta,2021-11-07,123,True,0.027032438926712053,861.5846645367412,23.29073482428115,15.363515342250194
New Zealand,2021-03-15,39,2021-08-31,21I.Delta,2021-11-13,169,True,0.007282913165266107,28.06773510734805,0.2044148775325068,7.348030361319236
Malawi,2021-03-17,118,2021-09-24,21I.Delta,2021-11-15,191,True,0.03695811305408703,3129.4434857635893,115.65832614322692,180.29181275940655
Malaysia,2021-03-17,1370,2021-11-15,21I.Delta,2021-11-15,243,False,0.011651796702426696,243723.9743410961,2839.822200529912,10846.622866147067
Germany,2021-03-24,9081,2021-11-20,21I.Delta,2021-11-22,241,True,0.018633846709894084,46678.8179544245,869.8059383617979,7041.540438121097
UK,2021-03-27,19618,2021-11-23,21I.Delta,2021-11-25,241,True,0.014478842197354253,615406.375134467,8910.371792817743,344070.55998265895
Luxembourg,2021-04-02,318,2021-11-11,21I.Delta,2021-12-01,223,True,0.01015832233046664,408.3388116694669,4.1480372689781575,79.81045323510571
Australia,2021-04-04,149,2021-11-13,21I.Delta,2021-12-03,223,True,0.009925741529893254,2361.8523402965734,23.443135861557273,5126.443335468718
Bahrain,2021-04-05,673,2021-11-13,21I.Delta,2021-12-04,222,True,0.005025234396701311,26375.83387530044,132.54474763183939,509.50877058192106
Denmark,2021-04-05,5592,2021-11-24,21I.Delta,2021-12-04,233,True,0.006085366428134007,10179.152138466676,61.943870690293586,2359.668682171631
Japan,2021-04-06,811,2021-11-08,21I.Delta,2021-12-05,216,True,0.010621412684434575,2751.753721692403,29.227511884023738,6879.024613978965
Belgium,2021-04-07,4543,2021-11-26,21I.Delta,2021-12-06,233,True,0.015773083855331906,29865.551138909923,471.07184249972954,2207.0900552343883
Kenya,2021-04-08,82,2021-09-24,21I.Delta,2021-12-07,169,True,0.02048623568442651,1727.5293418259023,35.39057324840764,615.6483765976022
Sweden,2021-04-09,6955,2021-11-22,21I.Delta,2021-12-08,227,True,0.01271099109557639,14246.147407653749,181.08265284495548,1039.522037568962
Ireland,2021-04-14,969,2021-11-20,21I.Delta,2021-12-13,220,True,0.01068822732443696,3185.104832951257,34.04312450674584,1134.002485908368
Netherlands,2021-04-14,7603,2021-11-22,21I.Delta,2021-12-13,222,True,0.007687033621924949,325382.4112361452,2501.2255351552585,18511.267616912235
Ghana,2021-04-18,50,2021-09-08,21I.Delta,2021-12-17,143,True,0.0088458745093559,1063.0031228313671,9.403192227619709,192.5497809661603
France,2021-04-20,4238,2021-11-22,21I.Delta,2021-12-19,216,True,0.015887395041983207,828366.3155105107,13160.582893987585,119558.42710579353
Nepal,2021-04-20,48,2021-09-22,21I.Delta,2021-12-19,155,True,0.014037327944678279,56610.39520958084,794.6586826347306,3002.450614025382
Congo (Kinshasa),2021-04-20,1,2021-04-20,21I.Delta,2021-12-19,0,True,0.02571860816944024,84.54651162790698,2.1744186046511627,
Vietnam,2021-04-21,1350,2021-10-28,21I.Delta,2021-12-20,190,True,0.024197191093755004,253240.92604101927,6127.719080174021,5490.92044640397
Poland,2021-04-22,574,2021-11-15,21I.Delta,2021-12-21,207,True,0.024542139244180892,14344.189172167666,352.0370880082107,978.5150948403237
Qatar,2021-04-22,88,2021-09-21,21I.Delta,2021-12-21,152,True,0.002561829587435159,2792.7947233813434,7.154664153991116,193.19070403280935
Spain,2021-04-24,1747,2021-11-20,21I.Delta,2021-12-23,210,True,0.017283177412081845,32147.127198907656,555.6045026674827,9251.473178676817
South Sudan,2021-04-27,1,2021-04-27,21I.Delta,2021-12-26,0,True,0.010802615370036956,26.71645569620253,0.28860759493670884,
Switzerland,2021-04-27,2572,2021-11-23,21I.Delta,2021-12-26,210,True,0.011864908825409363,8642.693577058879,102.5447712977547,1277.6940509191243
Bangladesh,2021-04-29,43,2021-10-21,21I.Delta,2021-12-28,175,True,0.017742597359000883,9129.674932249323,161.9841463414634,6099.581425269647
Finland,2021-05-02,283,2021-10-21,21I.Delta,2021-12-31,172,True,0.0077881518592016665,572.1159208691763,4.455725672796149,404.19107824095755
Taiwan,2021-05-03,4,2021-08-26,21I.Delta,2022-01-01,115,True,0.0521728224744466,140.1934065934066,7.314285714285714,137.95037096836197
Angola,2021-05-03,8,2021-09-11,21I.Delta,2022-01-01,131,True,0.026356558353857154,117.12241930793836,3.086943879034603,153.94266982515282
Barbados,2021-05-04,4,2021-07-14,21I.Delta,2022-01-02,71,True,0.011393306432470923,47.337078651685395,0.5393258426966292,2.994227924625378
South Africa,2021-05-04,1551,2021-11-18,21I.Delta,2022-01-02,198,True,0.03059095835728723,61977.73643548409,1895.9583543768172,8467.003844982484
Portugal,2021-05-06,356,2021-11-16,21I.Delta,2022-01-04,194,True,0.016460764487841787,5485.671177736137,90.29834131445624,1663.2617715127294
Philippines,2021-05-08,2002,2021-08-31,21I.Delta,2022-01-06,115,True,0.016809248101748015,86934.65681738827,1461.3062150837989,6838.699961557683
Mauritius,2021-05-08,4,2021-07-01,21I.Delta,2022-01-06,54,True,0.009409304756926294,5.241095890410959,0.049315068493150684,13.679725829725832
Georgia,2021-05-11,3,2021-10-15,21I.Delta,2022-01-09,157,True,0.014396094852430836,1229.9189698492462,17.70603015075377,2277.7580135055564
South Korea,2021-05-14,6838,2021-11-01,21I.Delta,2022-01-12,171,True,0.007810334425801823,59255.04455538809,462.8017143933685,1473.657221424309
Russia,2021-05-16,24,2021-11-01,21I.Delta,2022-01-14,169,True,0.02795645399566726,10579.487824037706,295.76496465043203,20813.97601016114
Seychelles,2021-05-18,31,2021-10-04,21I.Delta,2022-01-16,139,True,0.005195769159398775,419.7462311557789,2.180904522613065,81.9248234239356
Malta,2021-05-19,4,2021-07-10,21I.Delta,2022-01-17,52,True,0.013565891472868219,114.87940630797773,1.5584415584415585,4.445412030317692
Jordan,2021-05-20,8,2021-10-25,21I.Delta,2022-01-18,158,True,0.01285444987878248,3476.3606724401425,44.68670402445237,760.9132672557921
Afghanistan,2021-05-21,2,2021-05-24,21I.Delta,2022-01-19,3,True,0.04242927197284044,350.66137566137564,14.878306878306878,382.7
China,2021-05-21,42,2021-07-17,21I.Delta,2022-01-19,57,True,0.042403568617160846,333871.6564417178,14157.349693251534,1452.1510966193975
Brazil,2021-05-22,179,2021-11-11,21I.Delta,2022-01-20,173,True,0.027836212539323498,11696.96352802729,325.5991628308829,32605.825663600903
Austria,2021-05-24,319,2021-11-07,21I.Delta,2022-01-22,167,True,0.013012975640551337,6651.724574771757,86.55872985916157,1118.8673460348953
Pakistan,2021-05-24,78,2021-10-31,21I.Delta,2022-01-22,160,True,0.022343666572442602,19451.278637164676,434.61288427648327,2728.429994824017
Slovenia,2021-05-24,809,2021-10-20,21I.Delta,2022-01-22,149,True,0.014901574046798757,2330.4154584025086,34.72685851318945,334.9671452064535
Kuwait,2021-05-24,125,2021-09-26,21I.Delta,2022-01-22,125,True,0.0059443380544565525,55247.58324382384,328.41031149301824,943.6179377577809
Lithuania,2021-05-26,65,2021-11-10,21I.Delta,2022-01-24,168,True,0.014316883739254849,307.24151637916015,4.3987410698728,795.5153324051515
Norway,2021-05-30,2966,2021-11-22,21I.Delta,2022-01-28,176,True,0.004084760825431509,5546.950268745473,22.65796515838829,648.741733176365
Senegal,2021-06-01,15,2021-11-02,21I.Delta,2022-01-30,154,True,0.02540515678688347,1203.9413680781759,30.58631921824104,273.21044761689916
Iceland,2021-06-04,1900,2021-08-30,21I.Delta,2022-02-02,87,True,0.003082671648762261,889.7029876208389,2.742662175757841,49.08066816949032
Argentina,2021-06-04,82,2021-11-14,21I.Delta,2022-02-02,163,True,0.021906832258334463,20873.7151081898,457.27697548337574,7611.229982452083
Uganda,2021-06-06,1,2021-06-06,21I.Delta,2022-02-04,0,True,0.00723528856144328,29.539620535714285,0.21372767857142858,
Romania,2021-06-08,308,2021-11-04,21I.Delta,2022-02-06,149,True,0.0294339640554833,20707.78393042368,609.5121678768053,3170.402775234453
Chile,2021-06-13,116,2021-11-08,21I.Delta,2022-02-11,148,True,0.022132797956343247,3723.037881629285,82.40124521791313,1109.5784146562667
United Arab Emirates,2021-06-14,4,2021-06-20,21I.Delta,2022-02-12,6,True,0.002870778999034359,845.0521228857439,2.4259578874697962,2042.3214285714282
Togo,2021-06-14,2,2021-06-28,21I.Delta,2022-02-12,14,True,0.00924454716163513,21.416860015467904,0.19798917246713071,13.357142857142856
Albania,2021-06-16,2,2021-07-09,21I.Delta,2022-02-14,23,True,0.018524664353597828,1268.7081339712918,23.502392344497608,3.7926086956521727
Benin,2021-06-20,5,2021-07-03,21I.Delta,2022-02-18,13,True,0.012684473716306866,36.31089459698848,0.46058458813108943,4.450549450549451
Croatia,2021-06-21,352,2021-11-11,21I.Delta,2022-02-19,143,True,0.018628422285119683,4242.871226295244,79.03799690481141,858.834653564826
Lebanon,2021-06-25,8,2021-07-09,21I.Delta,2022-02-23,14,True,0.014384926074163423,922.7150084317032,13.27318718381113,199.56428571428575
Peru,2021-06-25,152,2021-11-03,21I.Delta,2022-02-23,131,True,0.09092047873426799,11035.790028668402,1003.3793126173922,1138.5888819898466
Eswatini,2021-06-26,8,2021-07-08,21I.Delta,2022-02-24,12,True,0.03483877530261418,368.37470725995314,12.833723653395785,41.77472527472528
Costa Rica,2021-06-27,38,2021-10-20,21I.Delta,2022-02-25,115,True,0.0124322940332201,5183.214953271028,64.4392523364486,1813.1811440433628
Maldives,2021-06-28,7,2021-09-18,21I.Delta,2022-02-26,82,True,0.0027427120511653532,264.3410221619177,0.7250113071008594,120.4205323034298
Zimbabwe,2021-06-28,22,2021-08-18,21I.Delta,2022-02-26,51,True,0.03441208908788622,1284.4574723690534,44.20086496876502,1621.2484845897718
Papua New Guinea,2021-06-30,266,2021-10-13,21I.Delta,2022-02-28,105,True,0.011088069744805112,2528.283990345937,28.033789219629927,39.69717610902586
Nigeria,2021-06-30,10,2021-09-12,21I.Delta,2022-02-28,74,True,0.01304537762803099,198.8328674121406,2.593849840255591,465.4779516358463
Greece,2021-07-02,758,2021-11-17,21I.Delta,2022-03-02,138,True,0.01992408422645434,13333.02043591117,265.6482221581311,2818.585933240986
Bulgaria,2021-07-02,744,2021-10-28,21I.Delta,2022-03-02,118,True,0.04000047222076996,13727.155366088931,549.0926968914335,1295.7979205241418
Colombia,2021-07-03,77,2021-11-02,21I.Delta,2022-03-03,122,True,0.025442112341825893,14271.493519958527,363.0969414204251,3977.91243502599
Saudi Arabia,2021-07-05,3,2021-09-09,21I.Delta,2022-03-05,66,True,0.015766124820652084,3834.1475409836066,60.449648711943794,804.1976215180783
Zambia,2021-07-05,1,2021-07-05,21I.Delta,2022-03-05,0,True,0.015056219148949022,83.38186397984887,1.2554156171284634,
Ukraine,2021-07-05,32,2021-10-25,21I.Delta,2022-03-05,112,True,0.02346356789007388,66078.88873139617,1550.446491849752,4235.112640561581
Sierra Leone,2021-07-06,3,2021-09-08,21I.Delta,2022-03-06,64,True,0.01897741530740276,212.53333333333333,4.033333333333333,6.2035839160839155
Guinea,2021-07-07,2,2021-07-16,21I.Delta,2022-03-07,9,True,0.007586631125692024,103.5456475583864,0.7855626326963907,45.781818181818196
Andorra,2021-07-08,4,2021-09-11,21I.Delta,2022-03-08,65,True,0.008618975004972485,467.68992248062017,4.0310077519379846,16.111387120342336
Mozambique,2021-07-09,3,2021-09-01,21I.Delta,2022-03-09,54,True,0.012715155975305613,143.64176182707993,1.826427406199021,1192.6149350649355
Timor-Leste,2021-07-10,1,2021-07-10,21I.Delta,2022-03-10,0,True,0.0025599016997747285,23.819512195121952,0.06097560975609756,
North Macedonia,2021-07-11,6,2021-11-08,21I.Delta,2022-03-11,120,True,0.03511562165123914,556.3839928057554,19.537769784172664,488.54718872781467
Suriname,2021-07-12,13,2021-10-06,21I.Delta,2022-03-12,86,True,0.021514186721603143,174.24160652651398,3.7486664574835267,227.87834439017283
